sound_event_recording,start_time,end_time,ele,azi
drawer032.wav,0.364859879868,0.994859879868,0,-50,5.5
keyboard023.wav,1.73488799375,3.50488799375,40,-40,5.0
doorslam012.wav,4.26243570145,4.91744703931,-40,40,1.0
drawer053.wav,5.33876403325,6.0407594981,-60,110,6.0
doorslam008.wav,6.57840686944,6.97140006672,30,90,8.0
phone042.wav,8.14999922904,9.18999922904,-40,110,7.5
laughter129.wav,10.159463352,11.4754724223,20,10,3.0
keyboard037.wav,12.3345547012,14.3565501661,10,-170,1.5
laughter115.wav,15.46702316,16.0420118222,-30,-180,7.5
keysDrop020.wav,16.7473208735,17.1493163384,-40,-20,8.0
laughter077.wav,18.1262085794,19.8662085794,10,-10,7.5
speech006.wav,20.4636529901,21.7736529901,40,140,1.0
drawer050.wav,22.3362754128,23.3272731453,-40,-50,6.0
clearthroat047.wav,23.6817901536,24.1307924211,20,160,4.5
pageturn002.wav,24.444525133,26.564525133,0,-130,8.0
clearthroat085.wav,27.3250806804,28.3650806804,40,150,1.5
