sound_event_recording,start_time,end_time,ele,azi
drawer010.wav,0.0586127813685,1.85861278137,0,-80,3.5
cough033.wav,2.3504794684,4.53948173597,-40,-110,2.5
laughter067.wav,5.10916008706,6.22916008706,-50,50,9.5
pageturn081.wav,7.18996644441,9.17096417684,30,-130,3.5
keyboard045.wav,9.86612213429,11.463128937,-10,-170,3.5
keysDrop008.wav,12.0810514751,12.376062813,0,-170,7.5
keyboard037.wav,12.9114051003,14.9334005652,50,-50,5.5
knock070.wav,15.3437237219,16.4187350597,40,-80,5.0
speech053.wav,17.1395664261,19.3855754964,30,-60,2.5
drawer017.wav,19.6511188619,20.9801211295,-30,110,1.0
keyboard023.wav,21.5402578748,23.3102578748,-10,-90,2.0
clearthroat094.wav,24.2012304304,25.8192349656,-20,-140,7.0
laughter039.wav,26.423272574,28.1202793767,30,-50,6.0
