sound_event_recording,start_time,end_time,ele,azi
pageturn002.wav,0.792328693479,2.91232869348,-40,-60,4.5
knock003.wav,3.22769423798,3.94968970283,-60,-160,3.0
cough012.wav,5.03149400228,6.08049626985,-60,60,3.0
knock054.wav,7.18067445333,8.13067445333,-50,-110,4.5
doorslam012.wav,8.74220853044,9.3972198683,-10,50,3.5
laughter039.wav,9.98312989593,11.6801366986,10,40,4.0
speech046.wav,12.7916063673,15.5526040998,-50,80,4.5
phone082.wav,15.8846894204,17.6686803501,10,30,2.0
keyboard014.wav,18.8788192895,21.2018124868,-50,160,7.5
pageturn051.wav,21.5461712596,22.2181667245,-60,20,3.5
pageturn051.wav,23.1027155248,23.7747109897,-50,-140,8.0
pageturn048.wav,24.5555055418,25.1584987391,-30,60,8.0
keysDrop006.wav,25.5169317874,25.7779295198,-40,100,3.5
drawer029.wav,26.8616684246,27.7806706922,-40,90,1.0
