sound_event_recording,start_time,end_time,ele,azi
laughter039.wav,0.973927540399,2.67093434312,-20,70,7.0
keysDrop020.wav,3.22662221703,3.62861768188,-20,150,3.0
laughter108.wav,4.38782502458,5.9348318273,0,90,4.0
drawer034.wav,6.42266044809,7.30767178596,-20,0,7.0
keyboard037.wav,7.8284272925,9.85042275735,20,-140,5.0
speech046.wav,10.8465120897,13.6075098221,50,-30,5.0
pageturn021.wav,14.6425774941,15.674572959,0,140,2.0
speech019.wav,16.6589280096,19.1259348124,-50,-110,4.0
keysDrop021.wav,19.850166227,20.0921616919,0,-100,1.0
speech042.wav,21.1635479285,22.5965411258,50,90,1.0
laughter079.wav,23.0816647713,25.348671574,50,100,7.0
keyboard045.wav,26.5087396579,28.1057464606,20,-150,4.0
