sound_event_recording,start_time,end_time,ele,azi
doorslam022.wav,0.850567616218,1.74757441894,50,90,6.5
keysDrop072.wav,2.78760919861,3.00262053648,-30,160,7.0
drawer076.wav,4.0185655265,4.63056099136,-50,80,5.0
clearthroat115.wav,4.95421051163,5.49421051163,40,60,1.5
speech053.wav,6.3548853498,8.60089442009,-50,70,5.0
pageturn002.wav,9.19017571245,11.3101757124,-30,-70,9.5
knock065.wav,12.4794895359,13.097494071,-10,140,3.5
clearthroat043.wav,13.5797080066,14.2427012039,20,-60,3.0
drawer047.wav,15.4221511115,16.2551443088,-10,-120,8.5
cough047.wav,16.8471270987,17.5951316339,-30,130,7.5
keysDrop020.wav,18.2257747505,18.6277702153,-30,-60,8.5
phone038.wav,19.4164519472,21.5264519472,-40,80,2.5
keysDrop022.wav,22.7507020331,23.0677088358,20,30,4.5
keyboard025.wav,23.5808784902,25.9388830253,-30,140,4.0
keyboard005.wav,26.610197662,29.220197662,-50,50,8.0
