sound_event_recording,start_time,end_time,ele,azi
cough130.wav,0.84961026526,2.21561933555,30,-50,7.0
keysDrop014.wav,2.6480827465,2.95608728165,-50,-160,3.5
doorslam009.wav,3.33477215748,3.7717789602,-20,-140,7.0
phone069.wav,4.13504479849,5.36504479849,50,-60,6.5
speech009.wav,5.92864985955,7.4166543947,-30,110,2.5
knock027.wav,7.80366583287,8.81366583287,40,-30,3.5
pageturn075.wav,9.71481915925,10.5008282295,-10,-20,7.0
knock070.wav,10.7827257072,11.8577370451,-50,-40,3.0
clearthroat047.wav,12.5115871662,12.9605894338,50,90,2.0
laughter079.wav,13.3723052187,15.6393120214,0,-90,4.0
drawer076.wav,16.0633628248,16.6753582897,0,-130,1.0
speech042.wav,17.1508508425,18.5838440397,-10,-100,3.5
speech005.wav,19.7661302775,21.6891234748,-60,80,6.0
drawer001.wav,22.1778104603,23.53180139,-50,40,3.0
phone071.wav,23.7944917265,25.1895030644,40,90,5.5
pageturn044.wav,25.7991989232,26.5282011907,-60,-30,4.0
doorslam002.wav,26.9243243154,27.5393356533,0,-180,7.0
