sound_event_recording,start_time,end_time,ele,azi
knock027.wav,0.37923242789,1.38923242789,-10,120,1.0
keysDrop030.wav,2.55501433483,2.82102340512,20,-130,4.0
clearthroat105.wav,3.6347267298,4.19572446223,40,20,4.0
speech009.wav,4.47723521395,5.9652397491,-30,60,2.0
keysDrop031.wav,7.12120318874,7.36920772389,-60,-170,2.0
doorslam018.wav,8.03933872085,8.34534779115,-30,150,2.0
keysDrop002.wav,8.76051251827,9.03652158857,-10,-160,5.0
cough098.wav,9.50985979098,11.1128529883,10,-110,8.0
keyboard045.wav,11.6933211689,13.2903279716,50,-140,1.0
keysDrop020.wav,14.3678796172,14.7698750821,-10,-30,3.5
keysDrop021.wav,15.6678443363,15.9098398011,0,-20,2.0
keysDrop026.wav,16.2355527649,16.4865504973,-50,-30,2.0
pageturn051.wav,16.9335320269,17.6055274917,-20,-70,3.0
drawer010.wav,18.7270537311,20.5270537311,-40,10,2.5
clearthroat100.wav,21.160798034,21.7917957664,40,-110,4.0
cough130.wav,22.7479884364,24.1139975067,0,150,4.0
pageturn031.wav,24.6485696295,25.7185696295,40,-50,3.0
laughter134.wav,26.4382755939,28.0832869317,40,130,1.5
