sound_event_recording,start_time,end_time,ele,azi
knock070.wav,0.599072381933,1.6740837198,-30,-40,3.5
drawer032.wav,2.63221224434,3.26221224434,-50,-30,6.0
doorslam002.wav,4.44254711795,5.05755845582,-10,-30,2.5
pageturn044.wav,5.31456361808,6.04356588566,20,-150,8.0
laughter036.wav,6.90636639078,8.57237546107,-30,60,9.5
phone052.wav,9.45937739294,11.8093773929,-10,70,6.0
cough047.wav,12.7651715408,13.5131760759,-50,-80,1.0
pageturn018.wav,14.6763535861,16.3543581213,0,110,2.5
doorslam009.wav,17.5917155618,18.0287223645,-60,-20,4.0
keyboard017.wav,19.013973148,21.4019776831,-60,20,3.5
clearthroat065.wav,22.0916264144,22.9846196117,50,-140,9.5
doorslam011.wav,23.9979145228,24.6369167903,-60,80,4.0
knock054.wav,25.7575854551,26.7075854551,-60,-150,8.5
keysDrop017.wav,27.0518379921,27.5238334569,0,-20,4.5
keysDrop002.wav,28.5767943075,28.8528033777,-30,120,3.0
