sound_event_recording,start_time,end_time,ele,azi
pageturn036.wav,0.00559011737419,1.48559011737,30,-60,3.0
pageturn048.wav,1.88486346596,2.48785666324,10,10,8.5
laughter129.wav,3.13614400308,4.45215307337,20,110,7.5
laughter079.wav,4.97758273971,7.24458954243,-40,-140,8.5
cough047.wav,7.60515967941,8.35316421456,-30,-180,4.0
keyboard009.wav,9.31855290683,11.2995506393,0,70,7.5
laughter115.wav,11.5872614595,12.1622501216,30,-130,9.5
speech031.wav,13.0038969819,14.6928992494,-10,10,8.5
keysDrop008.wav,15.4500084732,15.745019811,-50,-160,2.5
drawer023.wav,16.8257894964,17.7808008343,-50,-170,7.0
keyboard037.wav,18.5547866039,20.5767820688,-60,130,3.5
speech037.wav,21.3482558817,23.6852626844,10,10,3.5
cough134.wav,24.7732642987,25.4652597636,-10,-150,4.5
pageturn031.wav,26.2520165787,27.3220165787,-40,100,8.5
keysDrop030.wav,27.5824099478,27.8484190181,0,-150,2.5
