sound_event_recording,start_time,end_time,ele,azi
phone038.wav,0.956049018169,3.06604901817,50,70,5.0
clearthroat043.wav,3.43351702366,4.09651022094,-40,-50,2.5
pageturn075.wav,4.59317391201,5.3791829823,-60,150,5.0
speech011.wav,6.29869540123,8.07268633094,-30,40,2.5
clearthroat033.wav,9.31488747482,10.1758852072,-40,-180,9.5
knock069.wav,10.6056969831,11.6707083209,50,-40,2.0
clearthroat047.wav,12.291379671,12.7403819385,-10,-110,1.5
speech011.wav,13.9837364422,15.7577273719,10,-130,3.5
cough151.wav,16.2300222181,17.0300222181,10,-100,8.5
knock010.wav,17.7301338167,18.3081383519,40,-20,5.5
laughter056.wav,19.1932413079,21.9342390403,-20,80,7.5
cough140.wav,22.9179308115,23.9779308115,-60,20,9.0
cough098.wav,24.3255780663,25.9285712636,30,-110,4.5
phone062.wav,27.010527542,29.2545184717,0,110,5.5
