sound_event_recording,start_time,end_time,ele,azi
keysDrop002.wav,0.832108419991,1.10811749029,30,-20,5.0
drawer008.wav,1.90781129904,3.53080449632,50,-100,9.0
laughter067.wav,4.31518042381,5.43518042381,-40,-120,7.5
speech031.wav,6.14982069344,7.83882296101,40,40,6.0
keysDrop003.wav,8.10489416115,8.46990549902,-10,140,6.5
laughter134.wav,8.9237907261,10.568802064,-20,30,4.0
doorslam012.wav,11.4380670895,12.0930784274,-50,50,5.5
pageturn048.wav,13.0272198395,13.6302130368,-50,60,3.0
phone062.wav,14.2891690073,16.533159937,-20,-170,5.5
keyboard012.wav,17.6447921815,19.5508012518,40,100,4.0
laughter115.wav,20.7677376638,21.3427263259,10,-100,2.5
knock018.wav,22.3457824125,23.4367801449,0,-70,6.5
knock032.wav,24.3880785388,25.3490762713,30,30,9.0
keysDrop021.wav,26.0381520228,26.2801474877,-30,-170,1.0
keysDrop030.wav,27.4899297275,27.7559387978,10,-150,8.0
