sound_event_recording,start_time,end_time,ele,azi
laughter087.wav,0.974323512841,2.53933485071,-60,-140,2.5
doorslam015.wav,3.46309399624,3.89010079896,10,0,1.0
laughter022.wav,4.74494903654,6.29594676897,10,10,9.5
doorslam002.wav,6.6761044634,7.29111580127,40,-60,9.0
keyboard009.wav,8.49926369626,10.4802614287,-30,-130,6.0
laughter079.wav,10.8866644888,13.1536712915,10,100,3.0
drawer005.wav,14.1585297047,15.601522902,-30,130,1.0
knock048.wav,15.9294440221,16.5964508248,-10,-180,2.0
pageturn031.wav,17.268639571,18.338639571,10,-70,9.5
keysDrop008.wav,18.6464966849,18.9415080227,40,-160,2.5
speech042.wav,19.4848196779,20.9178128752,40,100,6.0
cough168.wav,21.8560131788,22.7960131788,-10,-80,4.5
keysDrop020.wav,23.2939708477,23.6959663125,-20,140,6.5
clearthroat002.wav,24.4292543008,25.0432452305,50,90,1.0
cough140.wav,25.5918053515,26.6518053515,-30,70,7.0
pageturn064.wav,27.3732402732,28.3482516111,-10,-100,3.5
