sound_event_recording,start_time,end_time,ele,azi
laughter115.wav,0.904048477119,1.47903713925,30,-60,8.5
keysDrop008.wav,1.83457193114,2.12958326901,-40,110,7.5
clearthroat047.wav,3.02218544164,3.47118770922,10,-70,7.0
laughter087.wav,4.13908279722,5.70409413509,-10,-110,8.5
keyboard066.wav,6.48476696759,7.7687578973,-40,-150,3.5
pageturn021.wav,8.41874167487,9.45073713972,40,70,7.0
pageturn044.wav,10.4745383571,11.2035406247,-60,130,2.5
knock063.wav,11.660384402,12.4773912048,40,-50,5.5
cough081.wav,13.0065099544,13.9905008841,20,-60,8.5
drawer012.wav,14.8420885969,16.4680976672,0,60,3.0
keyboard009.wav,17.244262844,19.2252605764,-20,-80,8.5
keysDrop020.wav,19.6783418208,20.0803372856,50,40,5.5
doorslam009.wav,21.2446033909,21.6816101936,20,80,1.0
keysDrop026.wav,22.6839372578,22.9349349902,-60,-80,6.5
keyboard044.wav,23.2423973128,24.5423973128,20,0,5.0
speech056.wav,25.0389723581,26.5769768932,20,80,3.0
