sound_event_recording,start_time,end_time,ele,azi
drawer029.wav,0.173441211928,1.0924434795,20,110,4.0
laughter067.wav,2.23602516088,3.35602516088,20,-160,3.0
phone042.wav,4.45574029173,5.49574029173,0,-70,9.0
keyboard066.wav,6.15498566852,7.43897659823,-60,-10,7.5
doorslam015.wav,8.19699107265,8.62399787537,40,10,9.5
phone042.wav,9.21984987473,10.2598498747,40,-90,2.0
drawer001.wav,10.5882357478,11.9422266775,-50,-40,5.0
keyboard007.wav,12.5527651719,14.2447606367,10,-150,9.5
pageturn031.wav,15.4518083343,16.5218083343,20,-140,3.5
knock010.wav,17.5431558853,18.1211604205,40,40,6.0
speech006.wav,19.2757909648,20.5857909648,10,60,8.0
phone048.wav,20.8616111834,22.1966225212,30,-50,6.5
doorslam001.wav,22.5378032884,23.1778032884,10,-160,8.5
keyboard005.wav,24.2614134791,26.8714134791,50,-30,9.5
laughter067.wav,27.8304194481,28.9504194481,-40,-20,9.5
