sound_event_recording,start_time,end_time,ele,azi
cough081.wav,0.871967626082,1.85595855579,-10,-50,4.5
laughter022.wav,2.45726787703,4.00826560946,-20,-110,7.0
knock065.wav,5.05727321133,5.67527774647,20,0,9.0
doorslam014.wav,6.03446054843,6.44745374571,-10,-180,2.5
keyboard023.wav,7.31409221888,9.08409221888,-30,150,8.0
pageturn005.wav,10.1756188125,11.6336233477,-60,-120,3.0
keyboard064.wav,12.4824143838,15.4374257217,30,-30,7.0
cough151.wav,16.3628996408,17.1628996408,-40,-20,1.5
speech011.wav,18.3185168955,20.0925078252,20,-150,8.5
doorslam017.wav,20.954755531,21.4697668688,-30,150,5.0
pageturn036.wav,22.5003737616,23.9803737616,10,90,5.5
speech037.wav,24.458219481,26.7952262837,20,30,7.0
