sound_event_recording,start_time,end_time,ele,azi
pageturn024.wav,0.931575291892,1.83157529189,40,-70,2.0
keyboard068.wav,2.75030484289,3.88531618076,0,-160,6.0
phone079.wav,5.03286540118,6.39286540118,-30,-30,9.5
keysDrop027.wav,7.21049852641,7.61950079398,20,20,9.0
clearthroat100.wav,8.56218980627,9.19318753869,-30,-100,7.0
clearthroat094.wav,10.1056210439,11.723625579,30,-170,9.0
clearthroat088.wav,12.6140131874,13.4550109198,-20,160,2.0
keysDrop027.wav,14.6632765263,15.0722787939,-60,-140,7.0
phone048.wav,15.4839912543,16.8190025922,10,-80,2.5
speech005.wav,17.2129728794,19.1359660767,10,0,2.5
laughter056.wav,19.5490426241,22.2900403566,50,50,6.5
keyboard025.wav,22.9352333153,25.2932378505,20,-180,1.5
speech009.wav,26.1230279866,27.6110325217,-10,150,6.5
