sound_event_recording,start_time,end_time,ele,azi
clearthroat077.wav,0.473742883574,1.28274515115,-50,10,4.0
keyboard044.wav,1.76682058575,3.06682058575,-20,-100,7.0
knock018.wav,4.17015764048,5.26115537291,40,-70,9.0
laughter079.wav,5.86379683347,8.13080363619,10,-140,2.5
drawer029.wav,8.47865914764,9.39766141522,-60,70,7.5
drawer029.wav,9.69081574224,10.6098180098,-10,30,6.5
cough033.wav,11.4407173676,13.6297196351,10,-90,2.0
knock065.wav,14.6439334835,15.2619380187,50,-100,9.0
knock032.wav,16.0950093425,17.0560070749,-20,-150,1.0
speech005.wav,18.2656145254,20.1886077227,-40,-40,1.0
laughter056.wav,20.5662381786,23.307235911,-50,80,2.0
phone052.wav,23.7560840766,26.1060840766,30,160,1.0
speech037.wav,26.6481370243,28.985143827,10,40,4.0
