sound_event_recording,start_time,end_time,ele,azi
phone069.wav,0.195441356861,1.42544135686,-20,110,3.5
pageturn081.wav,2.17987597489,4.16087370732,-10,-110,9.0
pageturn018.wav,4.91335939927,6.59136393442,10,20,9.5
cough033.wav,6.89502410762,9.08402637519,-50,-50,2.0
doorslam017.wav,9.94373753668,10.4587488745,20,-20,2.5
phone052.wav,11.5299035869,13.8799035869,10,-110,8.0
keyboard017.wav,14.4905463303,16.8785508655,10,160,6.0
doorslam011.wav,17.6292144716,18.2682167392,20,10,6.0
drawer002.wav,19.0446666731,20.3586576028,40,-140,5.0
cough006.wav,21.3250618141,21.987057279,-40,-50,1.5
pageturn024.wav,23.0643623803,23.9643623803,20,-140,6.5
keyboard012.wav,24.3091003865,26.2151094568,-30,-70,6.0
cough140.wav,26.4977682053,27.5577682053,-60,-120,7.5
