sound_event_recording,start_time,end_time,ele,azi
cough059.wav,0.782374908103,1.7323749081,-50,-150,5.5
drawer072.wav,2.02498273799,2.63398500556,0,20,9.5
speech046.wav,3.11336226774,5.87436000017,30,-150,5.0
phone038.wav,6.22433856153,8.33433856153,-30,10,9.0
phone067.wav,9.56550704523,11.5715161155,-10,-30,2.0
clearthroat088.wav,12.4265723009,13.2675700333,-60,90,7.5
knock064.wav,13.5591831772,14.1881854447,30,-160,5.0
laughter056.wav,15.0611099157,17.8021076481,-40,150,6.0
keyboard045.wav,18.1247051814,19.7217119841,-60,50,2.0
phone037.wav,20.2462931956,22.2962931956,-40,-130,9.5
keyboard064.wav,23.2388064444,26.1938177822,-60,100,4.0
keysDrop072.wav,26.6303905812,26.8454019191,-30,80,8.5
pageturn057.wav,28.0378662985,28.8428776364,50,-90,8.5
