sound_event_recording,start_time,end_time,ele,azi
keysDrop017.wav,0.919105313364,1.39110077822,30,130,4.0
keysDrop028.wav,2.4677418542,2.59474865692,0,150,9.0
clearthroat033.wav,3.72943301787,4.5904307503,10,-10,6.0
speech005.wav,5.41600367723,7.33899687451,-30,140,3.5
keysDrop003.wav,8.3076106457,8.67262198357,-20,100,4.0
cough134.wav,9.61329474367,10.3052902085,-30,150,7.5
phone059.wav,11.0855626381,12.6155626381,0,-90,9.0
doorslam011.wav,13.795453182,14.4344554496,-30,-150,7.0
drawer017.wav,14.7485131544,16.0775154219,30,-60,3.5
keysDrop020.wav,16.9962879222,17.398283387,40,70,4.0
doorslam021.wav,18.1828297512,18.8428297512,-20,-50,6.0
keysDrop029.wav,20.0350746571,20.240085995,-60,90,5.5
keyboard017.wav,20.5152727858,22.9032773209,-30,-180,6.0
knock070.wav,24.1375735626,25.2125849005,-50,50,2.0
knock063.wav,25.6529090035,26.4699158062,-60,-120,4.0
laughter075.wav,27.5777860427,29.1377860427,40,-80,7.0
