sound_event_recording,start_time,end_time,ele,azi
pageturn051.wav,0.688297128273,1.36029259313,10,-90,3.0
doorslam007.wav,1.7828330251,2.2428330251,-30,80,3.0
speech011.wav,2.69576318379,4.4697541135,-20,-40,2.5
cough168.wav,5.00808336703,5.94808336703,-60,20,1.0
keyboard044.wav,6.8291558279,8.1291558279,40,-70,7.0
knock010.wav,8.41497878542,8.99298332056,20,-60,9.5
clearthroat115.wav,9.96388859025,10.5038885903,10,40,3.5
keysDrop029.wav,11.120050347,11.3250616849,-40,-120,6.0
pageturn005.wav,11.8051683065,13.2631728416,50,140,8.0
clearthroat088.wav,13.8891761604,14.7301738928,-10,-60,2.5
keysDrop003.wav,15.1627690117,15.5277803496,-10,-170,1.5
keyboard007.wav,16.505834025,18.1978294899,-10,90,1.0
laughter067.wav,18.6334019223,19.7534019223,20,30,4.0
speech055.wav,20.8592828936,22.3292828936,-50,-160,4.5
speech009.wav,22.9504777072,24.4384822424,-10,-70,5.0
drawer047.wav,25.2013333825,26.0343265798,-60,160,2.0
cough092.wav,27.0094006254,28.0444119633,40,-130,3.5
keysDrop003.wav,28.6879289119,29.0529402498,50,50,9.0
