sound_event_recording,start_time,end_time,ele,azi
cough130.wav,0.409888280192,1.77589735048,-60,-30,4.0
doorslam007.wav,3.00509291403,3.46509291403,-30,-40,4.5
cough140.wav,4.376572584,5.436572584,0,100,3.0
phone046.wav,6.49863671583,8.80063218068,-20,-20,6.0
laughter101.wav,10.0119617178,11.6839571826,50,140,3.5
drawer053.wav,11.9959101849,12.6979056497,-50,-150,9.0
knock048.wav,13.5317346113,14.198741414,10,-60,7.0
phone037.wav,14.7268935945,16.7768935945,50,160,7.0
keyboard005.wav,17.0350336977,19.6450336977,-20,70,9.5
doorslam008.wav,20.8219010403,21.2148942375,-20,140,9.0
keyboard007.wav,22.2032704065,23.8952658714,50,160,7.0
keyboard037.wav,24.8711368967,26.8931323615,40,50,3.0
pageturn036.wav,27.7686656866,29.2486656866,10,-180,2.5
