sound_event_recording,start_time,end_time,ele,azi
doorslam011.wav,0.648326761041,1.28732902862,-50,50,5.0
keyboard025.wav,1.98842019381,4.34642472896,30,10,9.0
keysDrop020.wav,5.28410910419,5.68610456904,50,60,9.0
cough004.wav,6.1143689943,7.03938033217,-50,50,3.5
drawer034.wav,8.22047031224,9.10548165011,-30,-80,2.0
pageturn036.wav,9.45237350743,10.9323735074,20,130,3.5
doorslam008.wav,11.9929306365,12.3859238338,30,-10,4.5
knock063.wav,13.3486542084,14.1656610111,-50,120,3.5
keysDrop072.wav,14.9553660235,15.1703773613,-60,-70,5.0
knock018.wav,15.6588614594,16.7498591918,10,50,1.0
phone042.wav,17.8164162475,18.8564162475,20,-150,4.5
clearthroat062.wav,19.8732849533,20.9252804181,40,-150,8.0
pageturn075.wav,21.6122021654,22.3982112357,-30,-70,6.0
doorslam016.wav,22.7774085296,23.1954130648,10,30,1.0
keyboard058.wav,24.4408743951,26.3068834654,40,-130,6.5
phone042.wav,26.9843291594,28.0243291594,-60,-40,3.5
