sound_event_recording,start_time,end_time,ele,azi
keyboard058.wav,0.288889494267,2.15489856456,-40,-80,5.0
knock003.wav,2.94552673786,3.66752220271,-50,80,7.0
laughter079.wav,4.71700704101,6.98401384373,-50,-40,2.0
doorslam008.wav,7.44933276538,7.84232596266,-40,-20,5.0
drawer010.wav,8.56403642064,10.3640364206,-10,-10,1.5
keysDrop028.wav,11.2571116386,11.3841184413,30,10,5.0
cough130.wav,12.0212893719,13.3872984422,-20,-40,3.0
drawer010.wav,14.280236573,16.080236573,-40,140,8.5
drawer032.wav,17.062797846,17.692797846,40,-50,7.0
drawer023.wav,18.3875590755,19.3425704134,-20,110,1.0
cough059.wav,20.0657994624,21.0157994624,10,-80,4.5
doorslam018.wav,21.9135187028,22.2195277731,30,140,3.5
doorslam008.wav,22.8654264883,23.2584196856,-10,130,9.0
clearthroat100.wav,23.6900202872,24.3210180196,40,-130,3.0
doorslam011.wav,25.4652311586,26.1042334262,10,-110,9.5
drawer072.wav,27.1187618294,27.727764097,-60,-70,6.5
keysDrop003.wav,28.0018944495,28.3669057873,-10,120,9.5
