sound_event_recording,start_time,end_time,ele,azi
pageturn048.wav,0.145290396605,0.748283593884,40,130,7.5
keyboard007.wav,1.07177641723,2.76377188208,-50,-120,5.5
keyboard005.wav,3.82720112388,6.43720112388,0,140,4.5
cough092.wav,7.29715216984,8.33216350771,10,130,6.0
knock013.wav,8.97238180032,9.47337953275,20,-80,9.5
knock064.wav,10.5938311082,11.2228333758,40,20,9.5
phone069.wav,12.0318843529,13.2618843529,30,20,5.0
phone071.wav,13.927716655,15.3227279929,-30,140,8.0
laughter108.wav,15.9607064986,17.5077133013,30,-70,8.0
knock069.wav,17.954343401,19.0193547389,20,100,4.5
speech007.wav,20.1317082745,21.7397128097,-40,-180,9.0
clearthroat065.wav,22.386282894,23.2792760913,20,-40,1.5
phone079.wav,24.1210016928,25.4810016928,10,-120,1.5
drawer005.wav,26.1443576147,27.587350812,-50,160,6.0
