sound_event_recording,start_time,end_time,ele,azi
keyboard005.wav,0.539772915927,3.14977291593,20,80,6.5
knock013.wav,3.66574988813,4.16674762055,50,-50,4.5
speech022.wav,4.61199135617,7.94700269404,-40,60,1.5
knock010.wav,8.45952896723,9.03753350238,40,60,8.5
keyboard023.wav,10.1456865738,11.9156865738,50,50,4.5
cough059.wav,13.0864805287,14.0364805287,-40,10,5.5
pageturn048.wav,14.6225943197,15.225587517,50,60,1.0
speech022.wav,16.1552705778,19.4902819156,-10,-10,1.0
drawer032.wav,20.1915073458,20.8215073458,20,-10,6.0
phone062.wav,21.1100247574,23.3540156871,-40,-140,5.0
speech022.wav,23.7668870966,27.1018984345,10,130,7.5
doorslam021.wav,28.0062506502,28.6662506502,20,90,2.0
