sound_event_recording,start_time,end_time,ele,azi
speech037.wav,0.17791227884,2.51491908156,20,80,4.0
keyboard007.wav,3.12946415585,4.8214596207,20,80,7.0
keyboard009.wav,5.65432033165,7.63531806408,20,80,1.5
pageturn024.wav,7.88567606263,8.78567606263,-50,0,7.0
keysDrop008.wav,9.92491848399,10.2199298219,50,-50,1.0
drawer023.wav,10.9329458767,11.8879572145,10,100,6.0
knock070.wav,12.8479604584,13.9229717963,10,110,1.0
cough098.wav,15.1615962693,16.7645894666,-50,-120,3.0
keyboard012.wav,17.0931756852,18.9991847555,-50,100,3.0
knock018.wav,19.6899711212,20.7809688536,10,30,4.5
cough006.wav,21.6681656607,22.3301611255,-20,150,5.0
keysDrop006.wav,23.247217695,23.5082154275,0,-30,7.5
laughter119.wav,23.8150543625,24.3440566301,-10,10,2.0
laughter036.wav,24.8461981638,26.5122072341,0,-80,3.0
speech056.wav,27.1963409853,28.7343455204,10,-70,2.0
