sound_event_recording,start_time,end_time,ele,azi
keyboard044.wav,0.993639839323,2.29363983932,0,-130,2.0
drawer076.wav,3.24847910499,3.86047456984,10,80,6.0
phone069.wav,4.42829710923,5.65829710923,-60,-110,8.5
phone054.wav,6.68373564009,7.93373564009,-10,-150,6.5
keyboard058.wav,8.72171690169,10.587725972,-10,-50,5.0
laughter115.wav,10.9462267536,11.5212154158,50,-70,8.0
keysDrop006.wav,12.4110912995,12.6720890319,-20,120,4.5
cough081.wav,13.6844164736,14.6684074033,-10,-130,6.5
laughter134.wav,15.0465892616,16.6916005994,-50,-50,2.5
speech001.wav,17.4983181845,19.3943272548,30,-10,5.5
phone071.wav,19.9355965982,21.330607936,0,30,7.0
laughter036.wav,22.0586315027,23.7246405729,-20,60,5.5
speech042.wav,24.6297395602,26.0627327575,0,30,9.5
clearthroat047.wav,26.4003852264,26.849387494,10,-20,6.5
speech006.wav,27.9456858024,29.2556858024,0,-60,4.0
