sound_event_recording,start_time,end_time,ele,azi
speech042.wav,0.388716917223,1.8217101145,-50,-130,6.5
speech013.wav,2.74733918937,4.80235052724,20,-90,1.5
laughter119.wav,5.36949577346,5.89849804104,30,120,6.0
phone038.wav,6.18893402135,8.29893402135,-30,-90,8.0
clearthroat002.wav,8.91308859136,9.52707952107,0,50,2.0
doorslam001.wav,10.3817250311,11.0217250311,-60,-160,1.0
laughter087.wav,12.1682630773,13.7332744152,-60,20,9.0
cough066.wav,14.3652035108,15.333208046,-10,-80,6.5
keyboard035.wav,15.8525257402,16.954521205,50,-20,6.5
phone052.wav,17.8004235475,20.1504235475,40,-160,7.0
pageturn033.wav,21.0212409836,22.0802432511,50,-50,2.5
phone082.wav,22.8382554155,24.6222463452,-30,-140,9.0
speech019.wav,25.3420455448,27.8090523475,10,50,6.0
laughter119.wav,28.3946456666,28.9236479342,-20,-100,9.0
