sound_event_recording,start_time,end_time,ele,azi
phone051.wav,0.537219176439,3.77721917644,-20,-100,2.0
knock027.wav,4.8838303931,5.8938303931,30,10,5.5
knock054.wav,6.15922831777,7.10922831777,50,130,1.0
cough066.wav,8.34450804027,9.31251257542,40,70,5.0
laughter079.wav,10.2479770029,12.5149838056,-60,-40,9.0
pageturn075.wav,13.5115923174,14.2976013877,10,-170,1.0
keyboard066.wav,14.6648394915,15.9488304212,-40,120,2.5
speech006.wav,16.481274311,17.791274311,-60,50,9.0
laughter022.wav,18.50663966,20.0576373925,30,-80,7.0
keysDrop020.wav,20.8879330105,21.2899284753,-30,80,6.5
laughter115.wav,22.3204274826,22.8954161447,-30,-130,3.5
phone059.wav,23.2639018966,24.7939018966,-60,-50,7.0
pageturn002.wav,25.9206548017,28.0406548017,30,-170,4.5
