sound_event_recording,start_time,end_time,ele,azi
clearthroat113.wav,0.0405471250434,0.740547125043,10,-50,1.5
drawer002.wav,1.24315521087,2.55714614058,50,-140,1.0
drawer032.wav,3.59938261222,4.22938261222,-60,70,9.0
keysDrop072.wav,4.64293737056,4.85794870843,50,-60,6.5
keysDrop026.wav,5.63932451227,5.89032224469,-10,50,8.0
keysDrop026.wav,6.4325764128,6.68357414523,20,-110,4.0
phone069.wav,7.52463661999,8.75463661999,-20,40,4.5
pageturn036.wav,9.48135186798,10.961351868,0,-170,3.5
knock067.wav,11.9565615581,12.9735683609,-20,0,8.5
speech055.wav,13.2336784548,14.7036784548,20,110,7.5
knock018.wav,15.6226860348,16.7136837672,30,80,8.5
pageturn002.wav,17.663369574,19.783369574,40,-30,1.5
drawer012.wav,20.4942644694,22.1202735397,-40,50,4.5
pageturn048.wav,22.817565435,23.4205586322,30,140,4.5
keysDrop017.wav,24.4598963715,24.9318918363,-60,-80,2.5
keyboard012.wav,26.1219264807,28.0279355509,-60,-80,1.5
knock063.wav,28.4646914195,29.2816982222,50,-110,6.5
