sound_event_recording,start_time,end_time,ele,azi
pageturn036.wav,0.126813482973,1.60681348297,-20,0,5.5
keyboard058.wav,1.89839973365,3.76440880394,-60,130,1.5
knock032.wav,4.55503075867,5.5160284911,30,-20,3.5
doorslam018.wav,6.67129587966,6.97730494995,20,30,6.0
drawer023.wav,7.63150825212,8.58651958998,-30,140,5.0
cough134.wav,9.47841297471,10.1704084396,0,-150,5.5
keyboard068.wav,11.1645562894,12.2995676272,50,40,1.5
cough012.wav,13.1093642152,14.1583664827,20,30,3.0
doorslam014.wav,14.6676119568,15.080605154,-40,-110,5.5
keyboard017.wav,15.3692062965,17.7572108316,20,130,8.0
pageturn058.wav,18.0788540738,19.1318472711,-20,-100,2.0
pageturn058.wav,19.7155131778,20.7685063751,-50,-180,8.0
cough151.wav,21.3618891732,22.1618891732,10,50,5.0
speech042.wav,23.2453989938,24.6783921911,-30,110,3.5
cough134.wav,24.9511176926,25.6431131574,40,-140,4.5
drawer005.wav,25.9551524634,27.3981456607,-10,130,7.0
