sound_event_recording,start_time,end_time,ele,azi
phone071.wav,0.179244767934,1.5742561058,-10,-100,8.5
phone062.wav,2.02230868674,4.26629961645,-50,-150,8.0
clearthroat002.wav,4.58666687457,5.20065780428,30,-70,5.0
knock027.wav,5.54553675453,6.55553675453,-40,-120,1.5
keysDrop006.wav,7.03451038939,7.29550812182,20,-30,3.5
doorslam011.wav,7.70278787502,8.34179014259,0,-80,2.5
speech011.wav,9.07891912141,10.8529100511,-60,-10,2.0
drawer029.wav,11.7344527344,12.653455002,-20,-20,5.0
speech019.wav,13.2033201315,15.6703269342,-50,-130,2.0
keysDrop021.wav,16.3787066605,16.6207021253,-50,160,6.5
drawer017.wav,17.6937378722,19.0227401398,-10,-90,2.5
clearthroat100.wav,19.8457874571,20.4767851895,-50,-70,1.0
speech006.wav,21.4113578628,22.7213578628,-60,50,4.0
phone059.wav,23.5549745043,25.0849745043,-60,-150,8.5
pageturn033.wav,25.7532649463,26.8122672139,-10,-140,8.0
drawer032.wav,27.8670621852,28.4970621852,-20,-150,4.5
