sound_event_recording,start_time,end_time,ele,azi
pageturn075.wav,0.0830340007643,0.869043071059,40,130,9.5
knock063.wav,1.45148050704,2.26848730976,40,20,5.0
drawer029.wav,3.05908170505,3.97808397262,50,-30,1.5
laughter067.wav,5.04610965362,6.16610965362,-60,-20,9.0
clearthroat002.wav,6.71069168301,7.32468261271,10,-110,3.0
knock014.wav,8.44881785095,9.02981558338,-40,-80,8.5
pageturn058.wav,9.60424209301,10.6572352903,50,-100,5.0
cough059.wav,11.6027900442,12.5527900442,-30,30,1.0
pageturn024.wav,13.2258979553,14.1258979553,0,30,5.0
drawer023.wav,14.7143710314,15.6693823693,-20,70,7.0
keysDrop003.wav,16.5976578339,16.9626691717,-60,-130,7.5
knock003.wav,17.7740875653,18.4960830302,-30,-130,7.0
speech037.wav,19.318131534,21.6551383367,-60,-70,4.0
laughter056.wav,22.5806045933,25.3216023257,-60,80,1.0
cough047.wav,26.4298840341,27.1778885692,30,140,3.5
knock010.wav,27.9916801435,28.5696846787,-40,-10,2.0
