sound_event_recording,start_time,end_time,ele,azi
cough066.wav,0.890953718584,1.85895825373,40,110,6.0
drawer002.wav,2.33892978229,3.652920712,0,-140,8.0
doorslam012.wav,4.74306382141,5.39807515928,30,140,8.5
speech056.wav,6.39284623652,7.93085077167,-50,-50,1.5
keysDrop028.wav,8.5663497976,8.69335660032,40,-150,1.5
keyboard037.wav,9.1471190337,11.1691144985,-30,120,5.5
drawer029.wav,12.2246416324,13.1436439,-20,-150,7.5
cough098.wav,13.8217538309,15.4247470282,10,-180,3.5
keysDrop029.wav,16.129091224,16.3341025618,30,-100,7.5
keysDrop020.wav,17.3346352247,17.7366306896,-40,-180,5.0
clearthroat105.wav,18.9510827491,19.5120804815,10,150,8.0
keyboard025.wav,19.8077608385,22.1657653737,40,-60,4.5
phone054.wav,22.8342993423,24.0842993423,-30,-90,8.0
pageturn018.wav,24.5518606041,26.2298651393,30,130,9.5
phone054.wav,27.2121901893,28.4621901893,-20,20,5.0
