sound_event_recording,start_time,end_time,ele,azi
doorslam012.wav,0.7596959441,1.41470728197,10,-180,6.5
pageturn057.wav,2.0591010245,2.86411236237,50,-90,6.0
laughter036.wav,3.75479018292,5.42079925321,10,-150,5.5
keyboard037.wav,6.0850791751,8.10707463995,20,-30,7.0
cough059.wav,9.28439841429,10.2343984143,0,160,5.0
doorslam004.wav,11.2035268315,11.7835268315,30,70,1.5
keyboard035.wav,12.4347522217,13.5367476866,10,40,5.5
drawer012.wav,13.8295002432,15.4555093135,20,-40,3.0
cough134.wav,15.7105128246,16.4025082895,0,-130,8.5
clearthroat105.wav,17.1804617076,17.74145944,-30,120,4.0
drawer001.wav,18.5203050337,19.8742959635,-20,-80,3.5
pageturn044.wav,20.2519432598,20.9809455273,50,-10,6.5
knock064.wav,21.9495898505,22.578592118,-10,-170,2.5
keyboard044.wav,22.9509752452,24.2509752452,-20,70,8.5
clearthroat033.wav,24.6126517784,25.4736495109,50,-20,4.0
drawer034.wav,26.0715194961,26.956530834,-10,-10,8.5
keysDrop030.wav,27.5587071066,27.8247161768,-20,0,6.5
