sound_event_recording,start_time,end_time,ele,azi
keysDrop002.wav,0.628164102802,0.904173173097,-10,-170,5.0
phone051.wav,1.69724405075,4.93724405075,-40,-70,6.0
cough012.wav,5.54373979225,6.59274205982,30,-50,1.0
cough059.wav,7.42076089069,8.37076089069,-40,-100,6.0
keysDrop020.wav,9.03747591647,9.43947138133,30,-40,7.0
speech056.wav,9.79721055424,11.3352150894,-30,0,6.5
pageturn075.wav,11.637423124,12.4234321943,-10,-70,6.5
keyboard035.wav,12.8779748771,13.9799703419,0,150,2.0
clearthroat094.wav,15.0099049941,16.6279095293,20,120,8.0
cough081.wav,17.6627347702,18.6467256999,-20,0,4.5
cough168.wav,19.6790504613,20.6190504613,-60,-160,8.5
speech019.wav,20.9432360129,23.4102428156,-20,-20,2.0
clearthroat100.wav,24.3474537882,24.9784515207,20,-160,3.5
keysDrop072.wav,26.1823424695,26.3973538074,-10,-170,9.0
cough151.wav,27.0631106651,27.8631106651,0,-10,5.5
keysDrop028.wav,28.4097919479,28.5367987507,-10,-60,5.0
