sound_event_recording,start_time,end_time,ele,azi
phone082.wav,0.895725852968,2.67971678268,40,-150,8.0
knock027.wav,3.23152395074,4.24152395074,-20,-90,1.5
laughter119.wav,5.14235691456,5.67135918213,50,-10,5.5
laughter039.wav,6.12721024808,7.8242170508,30,130,4.0
knock018.wav,8.36880704198,9.45980477441,-40,130,8.5
knock069.wav,10.1795367434,11.2445480813,-50,120,8.0
knock010.wav,11.5713800681,12.1493846033,-40,10,9.0
phone054.wav,12.8322156677,14.0822156677,-20,60,8.5
phone051.wav,14.872071998,18.112071998,-50,-20,1.5
knock032.wav,18.8686154701,19.8296132026,-10,-100,9.5
speech019.wav,20.9759779687,23.4429847714,-50,90,9.0
pageturn075.wav,23.9351600642,24.7211691344,-10,-80,4.0
drawer032.wav,25.2547934329,25.8847934329,-30,0,7.5
pageturn075.wav,26.8275806868,27.6135897571,-20,140,5.0
doorslam007.wav,27.9893893033,28.4493893033,-30,110,6.5
