sound_event_recording,start_time,end_time,ele,azi
keysDrop030.wav,0.852525147747,1.11853421804,-10,-60,5.0
doorslam004.wav,1.40368439128,1.98368439128,-20,30,6.5
doorslam014.wav,2.65686729865,3.06986049593,-60,160,4.0
speech006.wav,3.67223767787,4.98223767787,10,-110,5.0
pageturn064.wav,5.38387358462,6.35888492249,-30,30,6.0
drawer076.wav,6.88626542742,7.49826089228,-40,60,1.5
knock054.wav,8.08381357001,9.03381357001,-20,120,1.0
knock018.wav,9.68437641463,10.7753741471,40,10,1.0
laughter079.wav,11.3435327638,13.6105395666,20,130,3.0
doorslam002.wav,14.2497236386,14.8647349764,20,-180,8.0
knock064.wav,15.6465945519,16.2755968195,10,-40,5.5
speech006.wav,17.2318080556,18.5418080556,-20,-160,7.5
drawer047.wav,19.1916329048,20.0246261021,-20,-150,4.0
keyboard045.wav,20.7251034307,22.3221102334,10,80,5.0
clearthroat002.wav,22.9734739583,23.587464888,30,160,6.5
pageturn033.wav,23.9909454176,25.0499476851,10,20,8.5
