sound_event_recording,start_time,end_time,ele,azi
drawer012.wav,0.733540075145,2.35954914544,30,-160,3.0
pageturn036.wav,2.65877607824,4.13877607824,-30,-10,2.0
doorslam022.wav,4.89992293153,5.79692973425,-60,-80,9.0
phone059.wav,7.0447558775,8.5747558775,50,-150,3.0
speech053.wav,9.63699276609,11.8830018364,-60,100,3.5
keyboard017.wav,13.0103240225,15.3983285576,20,-140,8.0
pageturn018.wav,16.1230482191,17.8010527543,-30,-30,3.0
cough012.wav,18.3720489977,19.4210512653,40,0,5.5
laughter036.wav,20.2678430108,21.9338520811,-60,70,4.0
pageturn002.wav,22.3859173763,24.5059173763,-40,110,3.5
phone052.wav,25.1770391464,27.5270391464,10,50,6.0
doorslam011.wav,28.396613506,29.0356157736,-10,90,9.5
