sound_event_recording,start_time,end_time,ele,azi
cough151.wav,0.664454413773,1.46445441377,40,-150,7.0
knock067.wav,2.66459263488,3.6815994376,-30,160,7.0
speech019.wav,4.91064599993,7.37765280265,10,-70,5.5
knock054.wav,8.03682863911,8.98682863911,-60,-130,3.0
pageturn005.wav,9.67378493056,11.1317894657,50,-20,3.0
pageturn036.wav,12.2526566806,13.7326566806,30,-180,1.0
laughter056.wav,14.6911186973,17.4321164297,50,140,8.0
keyboard025.wav,18.1007123419,20.458716877,-10,160,5.0
phone051.wav,21.1575286145,24.3975286145,-60,70,8.0
clearthroat047.wav,25.0312293208,25.4802315884,-40,-150,9.5
cough059.wav,25.7454256684,26.6954256684,-60,140,3.5
speech001.wav,27.349642356,29.2456514263,20,-120,8.5
