sound_event_recording,start_time,end_time,ele,azi
speech005.wav,0.75743643977,2.68042963705,40,-10,6.5
laughter075.wav,3.66837513499,5.22837513499,30,-130,5.5
phone046.wav,5.9305882394,8.23258370425,50,160,7.0
cough092.wav,9.34860920679,10.3836205447,30,-20,3.5
keyboard066.wav,11.2224675493,12.506458479,30,-40,1.0
speech046.wav,13.066584521,15.8275822535,-20,-140,3.0
speech031.wav,16.9348529331,18.6238552007,30,30,4.5
speech019.wav,19.3207088452,21.7877156479,-50,-30,6.0
drawer032.wav,22.6386687334,23.2686687334,10,10,3.0
keyboard017.wav,23.8673424144,26.2553469496,-60,-30,2.5
