sound_event_recording,start_time,end_time,ele,azi
drawer076.wav,0.0242227974936,0.636218262347,0,60,1.5
knock070.wav,1.62709269064,2.70210402851,-60,20,6.0
clearthroat094.wav,3.72892970613,5.34693424128,50,140,6.5
drawer047.wav,5.82834987608,6.66134307336,20,50,2.0
keyboard064.wav,7.88787991717,10.842891255,-40,-70,3.0
phone038.wav,11.3828520997,13.4928520997,-10,40,3.5
keyboard037.wav,14.1524449656,16.1744404305,-50,110,9.0
keyboard045.wav,16.4258862129,18.0228930156,-60,-60,7.5
clearthroat113.wav,18.4038866492,19.1038866492,20,80,1.0
knock065.wav,20.0622310314,20.6802355665,0,-110,4.0
knock070.wav,21.2774796464,22.3524909843,0,-170,8.5
phone037.wav,23.5835339052,25.6335339052,20,30,4.0
clearthroat065.wav,26.3169554188,27.2099486161,20,130,3.0
