sound_event_recording,start_time,end_time,ele,azi
drawer034.wav,0.843167134341,1.72817847221,30,-100,2.0
cough130.wav,2.1910103525,3.55701942279,-50,-100,4.0
keyboard014.wav,4.67018519673,6.99317839401,30,-40,6.5
cough006.wav,8.05132716199,8.71332262684,-60,-80,6.0
keysDrop002.wav,9.75004209106,10.0260511614,20,50,1.0
pageturn018.wav,11.200509013,12.8785135481,-30,0,2.0
keyboard009.wav,13.7449113237,15.7259090561,40,110,2.0
cough168.wav,16.2677828758,17.2077828758,40,-170,6.5
knock003.wav,17.704214369,18.4262098339,10,-70,5.5
cough047.wav,19.0572248028,19.805229338,0,-170,6.5
keysDrop006.wav,20.0644543602,20.3254520926,0,110,7.0
speech011.wav,21.0376212237,22.8116121534,-20,-80,5.0
laughter108.wav,23.550020899,25.0970277017,-50,110,5.5
pageturn021.wav,25.9757783893,27.0077738541,10,-180,3.0
knock054.wav,27.9952715087,28.9452715087,-40,-130,8.5
