sound_event_recording,start_time,end_time,ele,azi
knock064.wav,0.94087274044,1.56987500801,-50,-40,7.5
cough134.wav,2.1352409054,2.82723637025,-60,130,8.0
cough047.wav,3.18929502193,3.93729955707,-30,120,3.0
cough066.wav,4.2449169679,5.21292150305,-40,30,6.0
pageturn031.wav,6.43893220359,7.50893220359,-30,140,4.0
doorslam004.wav,8.54732031628,9.12732031628,30,50,8.0
laughter022.wav,9.65713359748,11.2081313299,-60,-90,4.5
knock069.wav,11.9920370421,13.05704838,-40,-170,1.5
speech031.wav,14.2635357429,15.9525380105,10,-120,5.0
doorslam017.wav,16.7672568694,17.2822682072,30,-140,9.0
laughter077.wav,17.8837826582,19.6237826582,50,90,6.0
cough130.wav,20.7738729345,22.1398820048,-40,50,7.5
keysDrop030.wav,22.7054867317,22.971495802,10,-20,4.0
keyboard025.wav,23.6093019769,25.9673065121,20,-150,8.0
keysDrop030.wav,26.2856716225,26.5516806928,10,20,8.5
knock027.wav,27.1793930145,28.1893930145,-50,100,1.0
