sound_event_recording,start_time,end_time,ele,azi
doorslam015.wav,0.0122915738221,0.439298376543,-30,-80,7.0
clearthroat070.wav,0.9818405203,2.22383598515,40,-150,3.0
keysDrop029.wav,3.27353765219,3.47854899006,-40,100,5.5
cough033.wav,3.95235392676,6.14135619433,-30,70,6.5
drawer017.wav,6.99012250969,8.31912477726,40,-70,7.0
laughter077.wav,9.47758354652,11.2175835465,-10,-30,1.0
keysDrop029.wav,11.618660271,11.8236716089,40,40,5.5
laughter079.wav,12.1792289459,14.4462357486,-50,-30,6.0
cough066.wav,15.4456885933,16.4136931284,-60,140,1.0
cough149.wav,17.1951750462,17.982181849,-20,-160,5.5
knock032.wav,18.5037129402,19.4647106727,-20,110,1.0
keysDrop021.wav,20.2798686199,20.5218640847,0,50,8.5
clearthroat115.wav,20.8489734714,21.3889734714,20,-50,3.5
pageturn081.wav,22.0913401717,24.0723379041,-40,-150,9.0
drawer001.wav,25.1148551988,26.4688461285,-30,-140,4.5
speech005.wav,27.2264205865,29.1494137837,0,-10,2.0
