sound_event_recording,start_time,end_time,ele,azi
phone051.wav,0.315300366582,3.55530036658,-20,-130,1.5
doorslam016.wav,4.59099810907,5.00900264422,10,80,8.0
phone069.wav,5.83220876001,7.06220876001,20,60,2.5
drawer001.wav,7.60233323291,8.95632416262,40,90,6.5
knock014.wav,9.22161760131,9.80261533373,0,-10,1.5
drawer050.wav,11.052446647,12.0434443795,0,-120,3.0
knock027.wav,12.8815044427,13.8915044427,10,120,8.0
knock027.wav,14.7498719712,15.7598719712,20,-130,7.5
laughter101.wav,16.4140304389,18.0860259037,-10,40,2.5
knock018.wav,18.5262714084,19.6172691408,20,-140,5.5
phone052.wav,20.7120412584,23.0620412584,-10,-160,3.0
keyboard035.wav,23.3312039955,24.4331994604,-30,-10,3.0
cough006.wav,25.2962841248,25.9582795896,20,-80,1.5
clearthroat002.wav,26.6848368684,27.2988277981,40,40,9.0
clearthroat047.wav,28.1141444399,28.5631467074,30,70,3.0
