sound_event_recording,start_time,end_time,ele,azi
phone046.wav,0.777119270903,3.07911473575,20,100,4.0
keysDrop020.wav,3.35555637257,3.75755183743,-60,-90,2.0
speech055.wav,4.51780429243,5.98780429243,50,50,9.5
keysDrop028.wav,6.66934541415,6.79635221687,10,150,6.5
keyboard007.wav,7.44341142592,9.13540689077,-40,-130,4.0
keyboard014.wav,9.40713402509,11.7301272224,0,-100,3.5
doorslam015.wav,12.7781985352,13.2052053379,0,110,7.0
keysDrop014.wav,13.4820010513,13.7900055864,30,-80,7.0
phone051.wav,14.6441898672,17.8841898672,50,50,9.5
speech001.wav,18.417899615,20.3139086853,50,40,7.5
cough012.wav,21.1941784103,22.2431806779,-60,120,6.0
keyboard025.wav,22.789223287,25.1472278221,20,50,3.0
drawer012.wav,26.1251037046,27.7511127749,-30,80,4.5
knock003.wav,28.3995101867,29.1215056516,-10,-40,5.5
