sound_event_recording,start_time,end_time,ele,azi
laughter067.wav,0.852360551739,1.97236055174,0,-160,2.0
keyboard012.wav,2.42949259126,4.33550166155,-20,140,1.0
clearthroat085.wav,4.90424804913,5.94424804913,-40,-90,3.0
cough140.wav,6.84340687439,7.90340687439,10,20,3.0
doorslam001.wav,8.69205320424,9.33205320424,0,-180,4.0
laughter087.wav,10.5362261552,12.101237493,20,-20,9.0
keysDrop020.wav,12.8120529536,13.2140484184,-10,70,2.5
keysDrop002.wav,13.5324817573,13.8084908276,40,-60,8.5
keysDrop022.wav,14.7940957674,15.1111025701,-50,90,2.0
keyboard044.wav,15.3958873215,16.6958873215,10,-180,5.0
knock013.wav,17.3373135346,17.838311267,20,140,7.5
clearthroat105.wav,18.2562403056,18.8172380381,10,-50,8.5
speech006.wav,19.6152052053,20.9252052053,30,10,1.5
clearthroat033.wav,21.3054302275,22.1664279599,-20,-170,4.5
clearthroat094.wav,23.0574552459,24.6754597811,50,-170,1.0
cough012.wav,25.2708340746,26.3198363421,30,-170,4.5
clearthroat002.wav,27.0877836038,27.7017745335,-20,-100,6.0
drawer032.wav,28.7877039619,29.4177039619,50,-160,7.0
