sound_event_recording,start_time,end_time,ele,azi
pageturn048.wav,0.445594325565,1.04858752284,10,-30,1.5
laughter067.wav,1.64204836905,2.76204836905,50,-10,3.5
speech006.wav,3.493762734,4.803762734,0,110,3.5
keyboard068.wav,6.03190606906,7.16691740693,-10,0,6.5
cough047.wav,8.27332303124,9.02132756638,20,-90,8.5
cough130.wav,9.96461116203,11.3306202323,40,30,4.5
laughter067.wav,11.6043946685,12.7243946685,-40,140,3.5
speech013.wav,13.5812074523,15.6362187901,-40,80,4.5
laughter079.wav,15.9128798158,18.1798866186,-30,-150,4.5
laughter036.wav,19.1867690068,20.8527780771,50,-10,2.0
doorslam006.wav,21.5229359255,21.983933658,10,-10,6.0
phone082.wav,23.0473862302,24.8313771599,-40,60,9.5
clearthroat094.wav,25.7356800844,27.3536846195,40,-80,6.0
speech042.wav,28.0466099379,29.4796031352,-40,130,4.5
